"i","N","p_hat"
3798,2,0.000133886731824876
3799,2,0.000133886731824876
3800,1,6.69433659124381e-05
3803,1,6.69433659124381e-05
3805,1,6.69433659124381e-05
3806,2,0.000133886731824876
3807,1,6.69433659124381e-05
3808,1,6.69433659124381e-05
3809,1,6.69433659124381e-05
3810,2,0.000133886731824876
3811,2,0.000133886731824876
3812,1,6.69433659124381e-05
3814,2,0.000133886731824876
3816,1,6.69433659124381e-05
3818,2,0.000133886731824876
3819,1,6.69433659124381e-05
3820,1,6.69433659124381e-05
3821,1,6.69433659124381e-05
3822,1,6.69433659124381e-05
3824,1,6.69433659124381e-05
3826,1,6.69433659124381e-05
3827,2,0.000133886731824876
3830,1,6.69433659124381e-05
3831,2,0.000133886731824876
3833,1,6.69433659124381e-05
3835,2,0.000133886731824876
3838,1,6.69433659124381e-05
3839,1,6.69433659124381e-05
3840,1,6.69433659124381e-05
3841,1,6.69433659124381e-05
3842,1,6.69433659124381e-05
3845,1,6.69433659124381e-05
3847,2,0.000133886731824876
3850,1,6.69433659124381e-05
3852,1,6.69433659124381e-05
3854,1,6.69433659124381e-05
3855,1,6.69433659124381e-05
3858,1,6.69433659124381e-05
3860,2,0.000133886731824876
3861,1,6.69433659124381e-05
3862,1,6.69433659124381e-05
3863,1,6.69433659124381e-05
3864,1,6.69433659124381e-05
3865,1,6.69433659124381e-05
3867,1,6.69433659124381e-05
3868,1,6.69433659124381e-05
3869,2,0.000133886731824876
3871,1,6.69433659124381e-05
3874,1,6.69433659124381e-05
3877,1,6.69433659124381e-05
3878,1,6.69433659124381e-05
3879,1,6.69433659124381e-05
3880,1,6.69433659124381e-05
3881,2,0.000133886731824876
3882,2,0.000133886731824876
3884,4,0.000267773463649752
3885,2,0.000133886731824876
3887,1,6.69433659124381e-05
3888,1,6.69433659124381e-05
3890,2,0.000133886731824876
3891,1,6.69433659124381e-05
3893,1,6.69433659124381e-05
3894,3,0.000200830097737314
3896,2,0.000133886731824876
3897,1,6.69433659124381e-05
3898,1,6.69433659124381e-05
3899,2,0.000133886731824876
3900,3,0.000200830097737314
3901,1,6.69433659124381e-05
3903,2,0.000133886731824876
3905,3,0.000200830097737314
3907,1,6.69433659124381e-05
3908,1,6.69433659124381e-05
3909,1,6.69433659124381e-05
3910,3,0.000200830097737314
3911,2,0.000133886731824876
3912,1,6.69433659124381e-05
3913,1,6.69433659124381e-05
3914,2,0.000133886731824876
3916,1,6.69433659124381e-05
3917,3,0.000200830097737314
3918,2,0.000133886731824876
3920,2,0.000133886731824876
3921,3,0.000200830097737314
3923,1,6.69433659124381e-05
3924,1,6.69433659124381e-05
3927,1,6.69433659124381e-05
3928,2,0.000133886731824876
3929,3,0.000200830097737314
3930,1,6.69433659124381e-05
3931,3,0.000200830097737314
3933,1,6.69433659124381e-05
3934,1,6.69433659124381e-05
3935,1,6.69433659124381e-05
3936,1,6.69433659124381e-05
3937,3,0.000200830097737314
3938,4,0.000267773463649752
3939,2,0.000133886731824876
3940,2,0.000133886731824876
3941,1,6.69433659124381e-05
3942,1,6.69433659124381e-05
3943,1,6.69433659124381e-05
3945,1,6.69433659124381e-05
3947,2,0.000133886731824876
3948,1,6.69433659124381e-05
3949,1,6.69433659124381e-05
3951,2,0.000133886731824876
3952,1,6.69433659124381e-05
3954,2,0.000133886731824876
3955,1,6.69433659124381e-05
3957,1,6.69433659124381e-05
3958,1,6.69433659124381e-05
3960,1,6.69433659124381e-05
3961,1,6.69433659124381e-05
3963,1,6.69433659124381e-05
3965,1,6.69433659124381e-05
3968,2,0.000133886731824876
3969,1,6.69433659124381e-05
3970,1,6.69433659124381e-05
3973,1,6.69433659124381e-05
3974,1,6.69433659124381e-05
3975,1,6.69433659124381e-05
3976,1,6.69433659124381e-05
3977,1,6.69433659124381e-05
3978,3,0.000200830097737314
3979,1,6.69433659124381e-05
3981,4,0.000267773463649752
3983,1,6.69433659124381e-05
3984,1,6.69433659124381e-05
3985,1,6.69433659124381e-05
3986,2,0.000133886731824876
3987,1,6.69433659124381e-05
3990,4,0.000267773463649752
3992,2,0.000133886731824876
3994,1,6.69433659124381e-05
3996,1,6.69433659124381e-05
3998,1,6.69433659124381e-05
3999,1,6.69433659124381e-05
4000,1,6.69433659124381e-05
4002,2,0.000133886731824876
4004,2,0.000133886731824876
4005,1,6.69433659124381e-05
4006,1,6.69433659124381e-05
4010,1,6.69433659124381e-05
4011,1,6.69433659124381e-05
4012,1,6.69433659124381e-05
4013,2,0.000133886731824876
4015,1,6.69433659124381e-05
4018,3,0.000200830097737314
4019,2,0.000133886731824876
4021,3,0.000200830097737314
4022,2,0.000133886731824876
4023,2,0.000133886731824876
4024,1,6.69433659124381e-05
4025,1,6.69433659124381e-05
4028,3,0.000200830097737314
4030,1,6.69433659124381e-05
4032,2,0.000133886731824876
4033,2,0.000133886731824876
4034,1,6.69433659124381e-05
4035,2,0.000133886731824876
4036,1,6.69433659124381e-05
4037,1,6.69433659124381e-05
4038,2,0.000133886731824876
4039,1,6.69433659124381e-05
4041,2,0.000133886731824876
4042,2,0.000133886731824876
4048,1,6.69433659124381e-05
4050,3,0.000200830097737314
4051,1,6.69433659124381e-05
4052,1,6.69433659124381e-05
4053,1,6.69433659124381e-05
4055,3,0.000200830097737314
4056,1,6.69433659124381e-05
4057,1,6.69433659124381e-05
4058,2,0.000133886731824876
4060,1,6.69433659124381e-05
4061,1,6.69433659124381e-05
4063,1,6.69433659124381e-05
4064,1,6.69433659124381e-05
4065,1,6.69433659124381e-05
4066,2,0.000133886731824876
4070,1,6.69433659124381e-05
4071,2,0.000133886731824876
4073,2,0.000133886731824876
4074,3,0.000200830097737314
4075,1,6.69433659124381e-05
4079,1,6.69433659124381e-05
4081,2,0.000133886731824876
4085,1,6.69433659124381e-05
4086,1,6.69433659124381e-05
4088,1,6.69433659124381e-05
4089,1,6.69433659124381e-05
4090,1,6.69433659124381e-05
4091,2,0.000133886731824876
4092,1,6.69433659124381e-05
4093,1,6.69433659124381e-05
4096,2,0.000133886731824876
4097,1,6.69433659124381e-05
4098,1,6.69433659124381e-05
4099,1,6.69433659124381e-05
4103,2,0.000133886731824876
4104,1,6.69433659124381e-05
4106,1,6.69433659124381e-05
4108,3,0.000200830097737314
4109,1,6.69433659124381e-05
4110,2,0.000133886731824876
4111,1,6.69433659124381e-05
4113,2,0.000133886731824876
4115,1,6.69433659124381e-05
4117,1,6.69433659124381e-05
4119,2,0.000133886731824876
4120,2,0.000133886731824876
4121,1,6.69433659124381e-05
4127,1,6.69433659124381e-05
4129,1,6.69433659124381e-05
4130,1,6.69433659124381e-05
4132,2,0.000133886731824876
4133,1,6.69433659124381e-05
4137,2,0.000133886731824876
4138,3,0.000200830097737314
4140,2,0.000133886731824876
4143,2,0.000133886731824876
4144,1,6.69433659124381e-05
4146,1,6.69433659124381e-05
4149,1,6.69433659124381e-05
4151,2,0.000133886731824876
4152,1,6.69433659124381e-05
4153,1,6.69433659124381e-05
4157,1,6.69433659124381e-05
4158,1,6.69433659124381e-05
4159,1,6.69433659124381e-05
4161,1,6.69433659124381e-05
4162,1,6.69433659124381e-05
4163,1,6.69433659124381e-05
4164,2,0.000133886731824876
4166,1,6.69433659124381e-05
4168,2,0.000133886731824876
4169,1,6.69433659124381e-05
4170,1,6.69433659124381e-05
4171,1,6.69433659124381e-05
4172,2,0.000133886731824876
4176,1,6.69433659124381e-05
4177,2,0.000133886731824876
4178,2,0.000133886731824876
4180,1,6.69433659124381e-05
4183,2,0.000133886731824876
4184,2,0.000133886731824876
4185,2,0.000133886731824876
4186,4,0.000267773463649752
4187,1,6.69433659124381e-05
4188,1,6.69433659124381e-05
4190,1,6.69433659124381e-05
4193,1,6.69433659124381e-05
4194,1,6.69433659124381e-05
4196,1,6.69433659124381e-05
4197,4,0.000267773463649752
4201,2,0.000133886731824876
4202,4,0.000267773463649752
4204,1,6.69433659124381e-05
4206,1,6.69433659124381e-05
4207,1,6.69433659124381e-05
4208,1,6.69433659124381e-05
4209,1,6.69433659124381e-05
4210,1,6.69433659124381e-05
4211,2,0.000133886731824876
4212,1,6.69433659124381e-05
4213,1,6.69433659124381e-05
4214,1,6.69433659124381e-05
4216,1,6.69433659124381e-05
4217,1,6.69433659124381e-05
4221,3,0.000200830097737314
4223,1,6.69433659124381e-05
4224,1,6.69433659124381e-05
4228,1,6.69433659124381e-05
4230,1,6.69433659124381e-05
4231,1,6.69433659124381e-05
4232,1,6.69433659124381e-05
4233,1,6.69433659124381e-05
4234,2,0.000133886731824876
4236,2,0.000133886731824876
4237,2,0.000133886731824876
4238,1,6.69433659124381e-05
4239,2,0.000133886731824876
4240,1,6.69433659124381e-05
4243,1,6.69433659124381e-05
4244,1,6.69433659124381e-05
4248,2,0.000133886731824876
4251,2,0.000133886731824876
4252,1,6.69433659124381e-05
4256,1,6.69433659124381e-05
4257,1,6.69433659124381e-05
4260,1,6.69433659124381e-05
4262,1,6.69433659124381e-05
4263,2,0.000133886731824876
4264,2,0.000133886731824876
4265,2,0.000133886731824876
4266,3,0.000200830097737314
4267,1,6.69433659124381e-05
4268,1,6.69433659124381e-05
4269,1,6.69433659124381e-05
4270,2,0.000133886731824876
4272,3,0.000200830097737314
4273,1,6.69433659124381e-05
4274,1,6.69433659124381e-05
4275,1,6.69433659124381e-05
4276,2,0.000133886731824876
4277,1,6.69433659124381e-05
4278,1,6.69433659124381e-05
4280,1,6.69433659124381e-05
4282,2,0.000133886731824876
4285,3,0.000200830097737314
4286,1,6.69433659124381e-05
4288,1,6.69433659124381e-05
4289,1,6.69433659124381e-05
4291,1,6.69433659124381e-05
4292,1,6.69433659124381e-05
4294,2,0.000133886731824876
4297,3,0.000200830097737314
4303,1,6.69433659124381e-05
4304,1,6.69433659124381e-05
4305,1,6.69433659124381e-05
4306,2,0.000133886731824876
4307,1,6.69433659124381e-05
4308,3,0.000200830097737314
4313,3,0.000200830097737314
4314,1,6.69433659124381e-05
4315,1,6.69433659124381e-05
4317,2,0.000133886731824876
4321,1,6.69433659124381e-05
4322,3,0.000200830097737314
4323,1,6.69433659124381e-05
4324,1,6.69433659124381e-05
4325,2,0.000133886731824876
4327,1,6.69433659124381e-05
4328,1,6.69433659124381e-05
4329,3,0.000200830097737314
4331,2,0.000133886731824876
4334,1,6.69433659124381e-05
4335,1,6.69433659124381e-05
4337,3,0.000200830097737314
4338,2,0.000133886731824876
4339,2,0.000133886731824876
4340,1,6.69433659124381e-05
4341,3,0.000200830097737314
4342,1,6.69433659124381e-05
4344,2,0.000133886731824876
4345,1,6.69433659124381e-05
4347,2,0.000133886731824876
4348,1,6.69433659124381e-05
4349,2,0.000133886731824876
4351,1,6.69433659124381e-05
4355,1,6.69433659124381e-05
4356,2,0.000133886731824876
4359,1,6.69433659124381e-05
4360,1,6.69433659124381e-05
4361,1,6.69433659124381e-05
4362,1,6.69433659124381e-05
4363,1,6.69433659124381e-05
4364,1,6.69433659124381e-05
4365,1,6.69433659124381e-05
4367,1,6.69433659124381e-05
4369,1,6.69433659124381e-05
4373,1,6.69433659124381e-05
4376,1,6.69433659124381e-05
4377,2,0.000133886731824876
4378,2,0.000133886731824876
4380,2,0.000133886731824876
4383,1,6.69433659124381e-05
4384,1,6.69433659124381e-05
4385,1,6.69433659124381e-05
4388,1,6.69433659124381e-05
4392,3,0.000200830097737314
4393,1,6.69433659124381e-05
4396,1,6.69433659124381e-05
4397,2,0.000133886731824876
4398,1,6.69433659124381e-05
4400,1,6.69433659124381e-05
4401,2,0.000133886731824876
4403,2,0.000133886731824876
4407,2,0.000133886731824876
4408,2,0.000133886731824876
4409,1,6.69433659124381e-05
4411,1,6.69433659124381e-05
4413,1,6.69433659124381e-05
4414,1,6.69433659124381e-05
4416,2,0.000133886731824876
4417,1,6.69433659124381e-05
4420,1,6.69433659124381e-05
4421,2,0.000133886731824876
4425,1,6.69433659124381e-05
4426,1,6.69433659124381e-05
4429,1,6.69433659124381e-05
4432,1,6.69433659124381e-05
4434,1,6.69433659124381e-05
4435,1,6.69433659124381e-05
4442,1,6.69433659124381e-05
4443,2,0.000133886731824876
4447,1,6.69433659124381e-05
4449,1,6.69433659124381e-05
4450,1,6.69433659124381e-05
4451,2,0.000133886731824876
4452,2,0.000133886731824876
4453,2,0.000133886731824876
4455,1,6.69433659124381e-05
4457,2,0.000133886731824876
4458,1,6.69433659124381e-05
4459,1,6.69433659124381e-05
4460,1,6.69433659124381e-05
4461,1,6.69433659124381e-05
4462,1,6.69433659124381e-05
4463,1,6.69433659124381e-05
4464,1,6.69433659124381e-05
4465,3,0.000200830097737314
4467,1,6.69433659124381e-05
4471,1,6.69433659124381e-05
4472,1,6.69433659124381e-05
4473,2,0.000133886731824876
4475,3,0.000200830097737314
4476,1,6.69433659124381e-05
4477,1,6.69433659124381e-05
4478,5,0.00033471682956219
4479,1,6.69433659124381e-05
4482,2,0.000133886731824876
4486,1,6.69433659124381e-05
4487,1,6.69433659124381e-05
4488,2,0.000133886731824876
4489,4,0.000267773463649752
4490,3,0.000200830097737314
4491,1,6.69433659124381e-05
4492,1,6.69433659124381e-05
4493,1,6.69433659124381e-05
4495,1,6.69433659124381e-05
4496,1,6.69433659124381e-05
4497,1,6.69433659124381e-05
4498,1,6.69433659124381e-05
4499,3,0.000200830097737314
4500,2,0.000133886731824876
4504,1,6.69433659124381e-05
4507,1,6.69433659124381e-05
4512,1,6.69433659124381e-05
4513,1,6.69433659124381e-05
4514,2,0.000133886731824876
4515,1,6.69433659124381e-05
4517,1,6.69433659124381e-05
4519,1,6.69433659124381e-05
4524,1,6.69433659124381e-05
4525,1,6.69433659124381e-05
4527,2,0.000133886731824876
4529,1,6.69433659124381e-05
4531,2,0.000133886731824876
4533,2,0.000133886731824876
4535,1,6.69433659124381e-05
4537,1,6.69433659124381e-05
4538,2,0.000133886731824876
4541,3,0.000200830097737314
4542,1,6.69433659124381e-05
4545,2,0.000133886731824876
4548,1,6.69433659124381e-05
4550,1,6.69433659124381e-05
4551,1,6.69433659124381e-05
4552,1,6.69433659124381e-05
4553,1,6.69433659124381e-05
4554,1,6.69433659124381e-05
4558,1,6.69433659124381e-05
4559,2,0.000133886731824876
4560,1,6.69433659124381e-05
4562,1,6.69433659124381e-05
4563,1,6.69433659124381e-05
4565,2,0.000133886731824876
4566,1,6.69433659124381e-05
4567,2,0.000133886731824876
4568,1,6.69433659124381e-05
4571,3,0.000200830097737314
4573,1,6.69433659124381e-05
4575,1,6.69433659124381e-05
4576,1,6.69433659124381e-05
4577,1,6.69433659124381e-05
4578,1,6.69433659124381e-05
4582,1,6.69433659124381e-05
4583,1,6.69433659124381e-05
4585,1,6.69433659124381e-05
4586,1,6.69433659124381e-05
4588,1,6.69433659124381e-05
4591,2,0.000133886731824876
4593,1,6.69433659124381e-05
4596,1,6.69433659124381e-05
4597,1,6.69433659124381e-05
4599,2,0.000133886731824876
4601,1,6.69433659124381e-05
4602,1,6.69433659124381e-05
4603,1,6.69433659124381e-05
4605,1,6.69433659124381e-05
4607,2,0.000133886731824876
4613,1,6.69433659124381e-05
4615,1,6.69433659124381e-05
4616,2,0.000133886731824876
4619,2,0.000133886731824876
4620,2,0.000133886731824876
4621,2,0.000133886731824876
4622,1,6.69433659124381e-05
4623,2,0.000133886731824876
4626,3,0.000200830097737314
4627,2,0.000133886731824876
4628,1,6.69433659124381e-05
4632,2,0.000133886731824876
4633,1,6.69433659124381e-05
4634,2,0.000133886731824876
4635,1,6.69433659124381e-05
4637,1,6.69433659124381e-05
4640,1,6.69433659124381e-05
4646,1,6.69433659124381e-05
4647,2,0.000133886731824876
4649,1,6.69433659124381e-05
4652,1,6.69433659124381e-05
4656,1,6.69433659124381e-05
4657,1,6.69433659124381e-05
4659,3,0.000200830097737314
4660,1,6.69433659124381e-05
4662,1,6.69433659124381e-05
4664,1,6.69433659124381e-05
4672,1,6.69433659124381e-05
4674,1,6.69433659124381e-05
4676,1,6.69433659124381e-05
4678,1,6.69433659124381e-05
4683,3,0.000200830097737314
4686,2,0.000133886731824876
4687,1,6.69433659124381e-05
4689,3,0.000200830097737314
4690,4,0.000267773463649752
4692,2,0.000133886731824876
4695,1,6.69433659124381e-05
4696,1,6.69433659124381e-05
4698,1,6.69433659124381e-05
4699,1,6.69433659124381e-05
4700,1,6.69433659124381e-05
4702,1,6.69433659124381e-05
4704,1,6.69433659124381e-05
4706,1,6.69433659124381e-05
4708,2,0.000133886731824876
4711,1,6.69433659124381e-05
4712,2,0.000133886731824876
4713,3,0.000200830097737314
4714,2,0.000133886731824876
4715,2,0.000133886731824876
4719,1,6.69433659124381e-05
4720,3,0.000200830097737314
4721,1,6.69433659124381e-05
4722,1,6.69433659124381e-05
4726,2,0.000133886731824876
4728,1,6.69433659124381e-05
4730,1,6.69433659124381e-05
4731,2,0.000133886731824876
4732,1,6.69433659124381e-05
4735,1,6.69433659124381e-05
4737,1,6.69433659124381e-05
4738,1,6.69433659124381e-05
4739,1,6.69433659124381e-05
4740,1,6.69433659124381e-05
4742,2,0.000133886731824876
4744,1,6.69433659124381e-05
4745,1,6.69433659124381e-05
4750,1,6.69433659124381e-05
4755,1,6.69433659124381e-05
4756,1,6.69433659124381e-05
4757,1,6.69433659124381e-05
4758,1,6.69433659124381e-05
4759,2,0.000133886731824876
4760,1,6.69433659124381e-05
4761,1,6.69433659124381e-05
4762,1,6.69433659124381e-05
4763,1,6.69433659124381e-05
4764,1,6.69433659124381e-05
4765,1,6.69433659124381e-05
4766,1,6.69433659124381e-05
4767,1,6.69433659124381e-05
4768,1,6.69433659124381e-05
4770,3,0.000200830097737314
4771,1,6.69433659124381e-05
4772,1,6.69433659124381e-05
4778,1,6.69433659124381e-05
4780,3,0.000200830097737314
4784,3,0.000200830097737314
4786,1,6.69433659124381e-05
4787,2,0.000133886731824876
4789,2,0.000133886731824876
4792,2,0.000133886731824876
4794,1,6.69433659124381e-05
4795,1,6.69433659124381e-05
4796,2,0.000133886731824876
4798,1,6.69433659124381e-05
4802,1,6.69433659124381e-05
4803,1,6.69433659124381e-05
4804,1,6.69433659124381e-05
4806,1,6.69433659124381e-05
4807,1,6.69433659124381e-05
4808,2,0.000133886731824876
4810,1,6.69433659124381e-05
4812,2,0.000133886731824876
4813,1,6.69433659124381e-05
4814,1,6.69433659124381e-05
4815,1,6.69433659124381e-05
4816,3,0.000200830097737314
4817,1,6.69433659124381e-05
4820,1,6.69433659124381e-05
4823,2,0.000133886731824876
4824,1,6.69433659124381e-05
4825,1,6.69433659124381e-05
4829,1,6.69433659124381e-05
4830,1,6.69433659124381e-05
4833,3,0.000200830097737314
4834,1,6.69433659124381e-05
4835,1,6.69433659124381e-05
4836,1,6.69433659124381e-05
4837,1,6.69433659124381e-05
4838,1,6.69433659124381e-05
4840,1,6.69433659124381e-05
4841,2,0.000133886731824876
4842,1,6.69433659124381e-05
4843,2,0.000133886731824876
4844,1,6.69433659124381e-05
4845,2,0.000133886731824876
4847,2,0.000133886731824876
4850,3,0.000200830097737314
4852,2,0.000133886731824876
4856,1,6.69433659124381e-05
4857,2,0.000133886731824876
4859,1,6.69433659124381e-05
4860,1,6.69433659124381e-05
4861,2,0.000133886731824876
4863,1,6.69433659124381e-05
4864,1,6.69433659124381e-05
4866,1,6.69433659124381e-05
4872,1,6.69433659124381e-05
4875,1,6.69433659124381e-05
4881,1,6.69433659124381e-05
4882,1,6.69433659124381e-05
4885,1,6.69433659124381e-05
4886,2,0.000133886731824876
4890,1,6.69433659124381e-05
4892,1,6.69433659124381e-05
4894,2,0.000133886731824876
4895,2,0.000133886731824876
4896,1,6.69433659124381e-05
4897,2,0.000133886731824876
4904,1,6.69433659124381e-05
4905,3,0.000200830097737314
4907,2,0.000133886731824876
4911,1,6.69433659124381e-05
4913,1,6.69433659124381e-05
4914,1,6.69433659124381e-05
4916,1,6.69433659124381e-05
4919,1,6.69433659124381e-05
4920,1,6.69433659124381e-05
4922,1,6.69433659124381e-05
4923,2,0.000133886731824876
4924,1,6.69433659124381e-05
4925,1,6.69433659124381e-05
4926,2,0.000133886731824876
4927,1,6.69433659124381e-05
4933,2,0.000133886731824876
4934,2,0.000133886731824876
4936,1,6.69433659124381e-05
4937,3,0.000200830097737314
4938,5,0.00033471682956219
4940,2,0.000133886731824876
4942,1,6.69433659124381e-05
4944,1,6.69433659124381e-05
4947,2,0.000133886731824876
4949,1,6.69433659124381e-05
4951,1,6.69433659124381e-05
4952,2,0.000133886731824876
4953,1,6.69433659124381e-05
4954,1,6.69433659124381e-05
4955,1,6.69433659124381e-05
4959,1,6.69433659124381e-05
4960,1,6.69433659124381e-05
4961,1,6.69433659124381e-05
4965,1,6.69433659124381e-05
4969,2,0.000133886731824876
4971,1,6.69433659124381e-05
4974,2,0.000133886731824876
4978,2,0.000133886731824876
4982,1,6.69433659124381e-05
4984,1,6.69433659124381e-05
4987,1,6.69433659124381e-05
4994,1,6.69433659124381e-05
4995,1,6.69433659124381e-05
4997,1,6.69433659124381e-05
4998,1,6.69433659124381e-05
5001,1,6.69433659124381e-05
5004,1,6.69433659124381e-05
5007,1,6.69433659124381e-05
5010,1,6.69433659124381e-05
5011,2,0.000133886731824876
5015,1,6.69433659124381e-05
5018,2,0.000133886731824876
5021,2,0.000133886731824876
5026,1,6.69433659124381e-05
5027,1,6.69433659124381e-05
5028,1,6.69433659124381e-05
5029,1,6.69433659124381e-05
5031,1,6.69433659124381e-05
5033,1,6.69433659124381e-05
5034,1,6.69433659124381e-05
5035,1,6.69433659124381e-05
5036,2,0.000133886731824876
5046,1,6.69433659124381e-05
5048,1,6.69433659124381e-05
5049,1,6.69433659124381e-05
5050,1,6.69433659124381e-05
5052,1,6.69433659124381e-05
5053,1,6.69433659124381e-05
5055,1,6.69433659124381e-05
5057,1,6.69433659124381e-05
5059,1,6.69433659124381e-05
5061,1,6.69433659124381e-05
5065,1,6.69433659124381e-05
5066,1,6.69433659124381e-05
5072,1,6.69433659124381e-05
5076,1,6.69433659124381e-05
5078,1,6.69433659124381e-05
5079,1,6.69433659124381e-05
5082,1,6.69433659124381e-05
5084,1,6.69433659124381e-05
5085,1,6.69433659124381e-05
5087,2,0.000133886731824876
5088,1,6.69433659124381e-05
5092,1,6.69433659124381e-05
5093,1,6.69433659124381e-05
5094,1,6.69433659124381e-05
5097,1,6.69433659124381e-05
5098,1,6.69433659124381e-05
5099,2,0.000133886731824876
5100,2,0.000133886731824876
5101,1,6.69433659124381e-05
5104,3,0.000200830097737314
5109,2,0.000133886731824876
5110,3,0.000200830097737314
5111,1,6.69433659124381e-05
5114,1,6.69433659124381e-05
5116,1,6.69433659124381e-05
5119,1,6.69433659124381e-05
5120,2,0.000133886731824876
5121,2,0.000133886731824876
5123,1,6.69433659124381e-05
5125,1,6.69433659124381e-05
5126,1,6.69433659124381e-05
5127,1,6.69433659124381e-05
5128,2,0.000133886731824876
5131,1,6.69433659124381e-05
5134,1,6.69433659124381e-05
5135,1,6.69433659124381e-05
5136,1,6.69433659124381e-05
5138,2,0.000133886731824876
5139,1,6.69433659124381e-05
5140,3,0.000200830097737314
5141,1,6.69433659124381e-05
5142,1,6.69433659124381e-05
5143,2,0.000133886731824876
5145,1,6.69433659124381e-05
5146,2,0.000133886731824876
5147,1,6.69433659124381e-05
5148,1,6.69433659124381e-05
5150,1,6.69433659124381e-05
5152,1,6.69433659124381e-05
5156,1,6.69433659124381e-05
5157,2,0.000133886731824876
5158,1,6.69433659124381e-05
5159,1,6.69433659124381e-05
5160,1,6.69433659124381e-05
5161,1,6.69433659124381e-05
5166,1,6.69433659124381e-05
5168,1,6.69433659124381e-05
5169,1,6.69433659124381e-05
5170,1,6.69433659124381e-05
5172,1,6.69433659124381e-05
5177,1,6.69433659124381e-05
5179,2,0.000133886731824876
5181,1,6.69433659124381e-05
5182,1,6.69433659124381e-05
5188,1,6.69433659124381e-05
5189,1,6.69433659124381e-05
5192,1,6.69433659124381e-05
5193,2,0.000133886731824876
5195,1,6.69433659124381e-05
5196,1,6.69433659124381e-05
5198,3,0.000200830097737314
5199,2,0.000133886731824876
5201,1,6.69433659124381e-05
5204,1,6.69433659124381e-05
5205,1,6.69433659124381e-05
5207,1,6.69433659124381e-05
5208,1,6.69433659124381e-05
5213,4,0.000267773463649752
5216,1,6.69433659124381e-05
5222,1,6.69433659124381e-05
5224,3,0.000200830097737314
5225,1,6.69433659124381e-05
5226,1,6.69433659124381e-05
5228,1,6.69433659124381e-05
5229,2,0.000133886731824876
5230,2,0.000133886731824876
5231,2,0.000133886731824876
5232,2,0.000133886731824876
5233,2,0.000133886731824876
5237,1,6.69433659124381e-05
5241,1,6.69433659124381e-05
5242,3,0.000200830097737314
5249,2,0.000133886731824876
5250,2,0.000133886731824876
5251,1,6.69433659124381e-05
5252,1,6.69433659124381e-05
5253,4,0.000267773463649752
5254,1,6.69433659124381e-05
5259,1,6.69433659124381e-05
5260,1,6.69433659124381e-05
5262,2,0.000133886731824876
5263,1,6.69433659124381e-05
5265,1,6.69433659124381e-05
5267,1,6.69433659124381e-05
5270,1,6.69433659124381e-05
5272,1,6.69433659124381e-05
5276,1,6.69433659124381e-05
5284,3,0.000200830097737314
5286,1,6.69433659124381e-05
5288,1,6.69433659124381e-05
5289,2,0.000133886731824876
5290,1,6.69433659124381e-05
5291,1,6.69433659124381e-05
5292,1,6.69433659124381e-05
5294,3,0.000200830097737314
5296,1,6.69433659124381e-05
5299,2,0.000133886731824876
5300,2,0.000133886731824876
5303,1,6.69433659124381e-05
5304,1,6.69433659124381e-05
5307,1,6.69433659124381e-05
5311,2,0.000133886731824876
5312,2,0.000133886731824876
5314,1,6.69433659124381e-05
5318,1,6.69433659124381e-05
5321,1,6.69433659124381e-05
5322,1,6.69433659124381e-05
5324,1,6.69433659124381e-05
5328,2,0.000133886731824876
5329,2,0.000133886731824876
5330,2,0.000133886731824876
5331,1,6.69433659124381e-05
5332,1,6.69433659124381e-05
5334,1,6.69433659124381e-05
5339,1,6.69433659124381e-05
5341,1,6.69433659124381e-05
5342,5,0.00033471682956219
5344,1,6.69433659124381e-05
5345,3,0.000200830097737314
5346,1,6.69433659124381e-05
5348,2,0.000133886731824876
5349,1,6.69433659124381e-05
5352,1,6.69433659124381e-05
5354,2,0.000133886731824876
5359,1,6.69433659124381e-05
5366,1,6.69433659124381e-05
5368,1,6.69433659124381e-05
5369,1,6.69433659124381e-05
5373,2,0.000133886731824876
5378,1,6.69433659124381e-05
5383,1,6.69433659124381e-05
5384,1,6.69433659124381e-05
5385,1,6.69433659124381e-05
5386,1,6.69433659124381e-05
5388,1,6.69433659124381e-05
5389,1,6.69433659124381e-05
5390,2,0.000133886731824876
5391,1,6.69433659124381e-05
5395,1,6.69433659124381e-05
5396,1,6.69433659124381e-05
5397,1,6.69433659124381e-05
5398,1,6.69433659124381e-05
5400,1,6.69433659124381e-05
5402,3,0.000200830097737314
5410,2,0.000133886731824876
5413,1,6.69433659124381e-05
5415,1,6.69433659124381e-05
5417,1,6.69433659124381e-05
5419,2,0.000133886731824876
5421,1,6.69433659124381e-05
5423,1,6.69433659124381e-05
5424,1,6.69433659124381e-05
5428,1,6.69433659124381e-05
5430,1,6.69433659124381e-05
5431,1,6.69433659124381e-05
5432,3,0.000200830097737314
5434,2,0.000133886731824876
5438,3,0.000200830097737314
5439,1,6.69433659124381e-05
5444,2,0.000133886731824876
5445,4,0.000267773463649752
5448,1,6.69433659124381e-05
5451,1,6.69433659124381e-05
5455,2,0.000133886731824876
5456,1,6.69433659124381e-05
5458,2,0.000133886731824876
5459,2,0.000133886731824876
5460,1,6.69433659124381e-05
5461,1,6.69433659124381e-05
5463,3,0.000200830097737314
5470,1,6.69433659124381e-05
5472,2,0.000133886731824876
5473,2,0.000133886731824876
5474,1,6.69433659124381e-05
